,x_eye,y_eye,pupil_radius,iris_radius,file_name
3011,46,49,3.0,14.0,f03_2801_-0.1963_0.5890
3012,52,49,3.0,15.0,f03_2802_-0.1963_0.3927
3013,60,49,5.0,18.0,f03_2803_-0.1963_0.1963
3014,67,49,5.0,18.0,f03_2804_-0.1963_-0.0000
3015,41,53,2.0,12.0,f03_2809_-0.3927_0.7854
3016,46,54,2.0,14.0,f03_2810_-0.3927_0.5890
3017,70,27,4.0,10.0,f03_2844_0.7854_-0.7854
3018,44,24,5.0,17.0,f03_2849_0.5890_-0.0000
3019,55,27,5.0,18.0,f03_284_-0.0000_-0.0000
3020,52,25,6.0,18.0,f03_2850_0.5890_-0.1963
3021,59,26,5.0,15.0,f03_2851_0.5890_-0.3927
3022,65,28,5.0,13.0,f03_2852_0.5890_-0.5890
3023,70,31,4.0,10.0,f03_2853_0.5890_-0.7854
3024,44,30,5.0,17.0,f03_2858_0.3927_-0.0000
3025,52,31,6.0,16.0,f03_2859_0.3927_-0.1963
3026,62,27,4.0,16.0,f03_285_-0.0000_-0.1963
3027,59,32,5.0,16.0,f03_2860_0.3927_-0.3927
3028,65,33,4.0,14.0,f03_2861_0.3927_-0.5890
3029,70,35,5.0,11.0,f03_2862_0.3927_-0.7854
3030,37,37,5.0,17.0,f03_2866_0.1963_0.1963
3031,44,37,5.0,16.0,f03_2867_0.1963_-0.0000
3032,51,38,5.0,16.0,f03_2868_0.1963_-0.1963
3033,59,38,6.0,14.0,f03_2869_0.1963_-0.3927
3034,70,27,5.0,16.0,f03_286_-0.0000_-0.3927
3035,65,39,5.0,13.0,f03_2870_0.1963_-0.5890
3036,70,41,5.0,12.0,f03_2871_0.1963_-0.7854
3037,44,45,5.0,18.0,f03_2876_-0.0000_-0.0000
3038,52,45,7.0,17.0,f03_2877_-0.0000_-0.1963
3039,58,45,5.0,16.0,f03_2878_-0.0000_-0.3927
3040,65,45,5.0,13.0,f03_2879_-0.0000_-0.5890
3041,70,46,5.0,11.0,f03_2880_-0.0000_-0.7854
3042,52,52,6.0,17.0,f03_2886_-0.1963_-0.1963
3043,59,52,7.0,15.0,f03_2887_-0.1963_-0.3927
3044,65,52,5.0,14.0,f03_2888_-0.1963_-0.5890
3045,70,51,5.0,11.0,f03_2889_-0.1963_-0.7854
3046,41,34,3.0,17.0,f03_291_-0.1963_0.3927
3047,48,35,5.0,18.0,f03_292_-0.1963_0.1963
3048,48,24,5.0,17.0,f03_2930_0.5890_-0.0000
3049,55,25,5.0,18.0,f03_2931_0.5890_-0.1963
3050,62,26,6.0,15.0,f03_2932_0.5890_-0.3927
3051,69,28,6.0,14.0,f03_2933_0.5890_-0.5890
3052,40,31,4.0,17.0,f03_2938_0.3927_0.1963
3053,48,31,5.0,17.0,f03_2939_0.3927_-0.0000
3054,55,35,4.0,18.0,f03_293_-0.1963_-0.0000
3055,55,31,5.0,16.0,f03_2940_0.3927_-0.1963
3056,62,32,6.0,15.0,f03_2941_0.3927_-0.3927
3057,68,34,4.0,13.0,f03_2942_0.3927_-0.5890
3058,40,38,3.0,16.0,f03_2947_0.1963_0.1963
3059,48,38,6.0,18.0,f03_2948_0.1963_-0.0000
3060,55,38,5.0,17.0,f03_2949_0.1963_-0.1963
3061,62,35,5.0,16.0,f03_294_-0.1963_-0.1963
3062,62,39,6.0,16.0,f03_2950_0.1963_-0.3927
3063,68,40,4.0,13.0,f03_2951_0.1963_-0.5890
3064,40,45,4.0,18.0,f03_2956_-0.0000_0.1963
3065,48,45,6.0,17.0,f03_2957_-0.0000_-0.0000
3066,55,46,6.0,16.0,f03_2958_-0.0000_-0.1963
3067,62,46,6.0,15.0,f03_2959_-0.0000_-0.3927
3068,70,34,6.0,16.0,f03_295_-0.1963_-0.3927
3069,68,46,4.0,14.0,f03_2960_-0.0000_-0.5890
3070,48,53,5.0,18.0,f03_2966_-0.1963_-0.0000
3071,55,53,5.0,17.0,f03_2967_-0.1963_-0.1963
3072,62,53,6.0,15.0,f03_2968_-0.1963_-0.3927
3073,69,52,5.0,14.0,f03_2969_-0.1963_-0.5890
3074,41,41,4.0,16.0,f03_300_-0.3927_0.3927
3075,44,25,4.0,17.0,f03_3010_0.5890_0.1963
3076,51,25,5.0,17.0,f03_3011_0.5890_-0.0000
3077,59,25,6.0,17.0,f03_3012_0.5890_-0.1963
3078,66,27,6.0,16.0,f03_3013_0.5890_-0.3927
3079,72,29,5.0,13.0,f03_3014_0.5890_-0.5890
3080,37,32,4.0,16.0,f03_3018_0.3927_0.3927
3081,44,32,5.0,17.0,f03_3019_0.3927_0.1963
3082,47,42,3.0,16.0,f03_301_-0.3927_0.1963
3083,51,31,5.0,17.0,f03_3020_0.3927_-0.0000
3084,59,32,5.0,17.0,f03_3021_0.3927_-0.1963
3085,66,33,5.0,16.0,f03_3022_0.3927_-0.3927
3086,72,34,5.0,13.0,f03_3023_0.3927_-0.5890
3087,37,39,4.0,16.0,f03_3027_0.1963_0.3927
3088,44,39,5.0,17.0,f03_3028_0.1963_0.1963
3089,51,38,4.0,17.0,f03_3029_0.1963_-0.0000
3090,55,42,4.0,16.0,f03_302_-0.3927_-0.0000
3091,59,39,7.0,17.0,f03_3030_0.1963_-0.1963
3092,66,39,6.0,15.0,f03_3031_0.1963_-0.3927
3093,72,40,4.0,13.0,f03_3032_0.1963_-0.5890
3094,37,46,5.0,16.0,f03_3036_-0.0000_0.3927
3095,44,46,5.0,17.0,f03_3037_-0.0000_0.1963
3096,51,46,5.0,17.0,f03_3038_-0.0000_-0.0000
3097,59,46,6.0,17.0,f03_3039_-0.0000_-0.1963
3098,66,46,6.0,15.0,f03_3040_-0.0000_-0.3927
3099,72,46,5.0,13.0,f03_3041_-0.0000_-0.5890
3100,51,53,6.0,18.0,f03_3047_-0.1963_-0.0000
3101,59,53,6.0,17.0,f03_3048_-0.1963_-0.1963
3102,66,53,6.0,15.0,f03_3049_-0.1963_-0.3927
3103,70,40,5.0,16.0,f03_304_-0.3927_-0.3927
3104,72,52,5.0,13.0,f03_3050_-0.1963_-0.5890
3105,41,27,5.0,17.0,f03_3090_0.5890_0.3927
3106,48,26,4.0,17.0,f03_3091_0.5890_0.1963
3107,55,25,5.0,17.0,f03_3092_0.5890_-0.0000
3108,63,26,6.0,17.0,f03_3093_0.5890_-0.1963
3109,70,27,6.0,16.0,f03_3094_0.5890_-0.3927
3110,40,33,3.0,15.0,f03_3099_0.3927_0.3927
3111,48,32,4.0,17.0,f03_3100_0.3927_0.1963
3112,55,32,4.0,17.0,f03_3101_0.3927_-0.0000
3113,63,32,6.0,18.0,f03_3102_0.3927_-0.1963
3114,69,33,5.0,16.0,f03_3103_0.3927_-0.3927
3115,41,39,5.0,17.0,f03_3108_0.1963_0.3927
3116,48,39,5.0,17.0,f03_3109_0.1963_0.1963
3117,55,39,5.0,17.0,f03_3110_0.1963_-0.0000
3118,62,39,4.0,16.0,f03_3111_0.1963_-0.1963
3119,70,39,6.0,16.0,f03_3112_0.1963_-0.3927
3120,41,46,4.0,17.0,f03_3117_-0.0000_0.3927
3121,48,46,4.0,17.0,f03_3118_-0.0000_0.1963
3122,55,46,5.0,17.0,f03_3119_-0.0000_-0.0000
3123,55,48,6.0,17.0,f03_311_-0.5890_-0.0000
3124,63,46,5.0,16.0,f03_3120_-0.0000_-0.1963
3125,70,46,5.0,16.0,f03_3121_-0.0000_-0.3927
3126,48,53,4.0,17.0,f03_3127_-0.1963_0.1963
3127,55,54,4.0,17.0,f03_3128_-0.1963_-0.0000
3128,63,53,6.0,17.0,f03_3129_-0.1963_-0.1963
3129,63,47,6.0,18.0,f03_312_-0.5890_-0.1963
3130,70,53,6.0,16.0,f03_3130_-0.1963_-0.3927
3131,70,46,6.0,16.0,f03_313_-0.5890_-0.3927
3132,38,29,3.0,15.0,f03_3170_0.5890_0.5890
3133,45,27,4.0,17.0,f03_3171_0.5890_0.3927
3134,51,26,4.0,16.0,f03_3172_0.5890_0.1963
3135,59,25,5.0,17.0,f03_3173_0.5890_-0.0000
3136,66,26,6.0,16.0,f03_3174_0.5890_-0.1963
3137,73,27,4.0,16.0,f03_3175_0.5890_-0.3927
3138,38,34,2.0,14.0,f03_3179_0.3927_0.5890
3139,45,33,3.0,16.0,f03_3180_0.3927_0.3927
3140,52,32,5.0,18.0,f03_3181_0.3927_0.1963
3141,59,32,5.0,18.0,f03_3182_0.3927_-0.0000
3142,66,32,6.0,17.0,f03_3183_0.3927_-0.1963
3143,73,33,6.0,16.0,f03_3184_0.3927_-0.3927
3144,38,40,3.0,14.0,f03_3188_0.1963_0.5890
3145,45,39,5.0,17.0,f03_3189_0.1963_0.3927
3146,51,39,4.0,16.0,f03_3190_0.1963_0.1963
3147,59,39,5.0,17.0,f03_3191_0.1963_-0.0000
3148,66,39,5.0,17.0,f03_3192_0.1963_-0.1963
3149,73,39,5.0,16.0,f03_3193_0.1963_-0.3927
3150,38,46,3.0,14.0,f03_3197_-0.0000_0.5890
3151,45,46,4.0,17.0,f03_3198_-0.0000_0.3927
3152,52,46,4.0,17.0,f03_3199_-0.0000_0.1963
3153,59,46,5.0,18.0,f03_3200_-0.0000_-0.0000
3154,66,46,5.0,16.0,f03_3201_-0.0000_-0.1963
3155,73,46,5.0,16.0,f03_3202_-0.0000_-0.3927
3156,45,53,4.0,17.0,f03_3207_-0.1963_0.3927
3157,52,53,5.0,18.0,f03_3208_-0.1963_0.1963
3158,59,54,5.0,18.0,f03_3209_-0.1963_-0.0000
3159,66,53,6.0,17.0,f03_3210_-0.1963_-0.1963
3160,42,29,3.0,14.0,f03_3251_0.5890_0.5890
3161,48,27,3.0,15.0,f03_3252_0.5890_0.3927
3162,56,26,5.0,18.0,f03_3253_0.5890_0.1963
3163,63,25,5.0,17.0,f03_3254_0.5890_-0.0000
3164,70,26,5.0,17.0,f03_3255_0.5890_-0.1963
3165,42,34,3.0,14.0,f03_3260_0.3927_0.5890
3166,48,33,3.0,15.0,f03_3261_0.3927_0.3927
3167,55,32,4.0,16.0,f03_3262_0.3927_0.1963
3168,63,32,5.0,17.0,f03_3263_0.3927_-0.0000
3169,70,32,5.0,16.0,f03_3264_0.3927_-0.1963
3170,42,40,3.0,14.0,f03_3269_0.1963_0.5890
3171,49,39,5.0,16.0,f03_3270_0.1963_0.3927
3172,56,39,5.0,18.0,f03_3271_0.1963_0.1963
3173,63,39,6.0,18.0,f03_3272_0.1963_-0.0000
3174,70,39,5.0,16.0,f03_3273_0.1963_-0.1963
3175,42,46,3.0,14.0,f03_3278_-0.0000_0.5890
3176,48,46,4.0,15.0,f03_3279_-0.0000_0.3927
3177,55,46,4.0,16.0,f03_3280_-0.0000_0.1963
3178,63,46,5.0,17.0,f03_3281_-0.0000_-0.0000
3179,70,46,5.0,18.0,f03_3282_-0.0000_-0.1963
3180,42,52,2.0,14.0,f03_3287_-0.1963_0.5890
3181,49,53,4.0,16.0,f03_3288_-0.1963_0.3927
3182,56,53,5.0,18.0,f03_3289_-0.1963_0.1963
3183,63,53,4.0,18.0,f03_3290_-0.1963_-0.0000
3184,41,28,2.0,12.0,f03_3322_0.7854_0.7854
3185,41,32,3.0,12.0,f03_3331_0.5890_0.7854
3186,46,29,3.0,14.0,f03_3332_0.5890_0.5890
3187,52,27,4.0,15.0,f03_3333_0.5890_0.3927
3188,60,26,4.0,18.0,f03_3334_0.5890_0.1963
3189,67,25,5.0,17.0,f03_3335_0.5890_-0.0000
3190,41,36,2.0,12.0,f03_3340_0.3927_0.7854
3191,46,34,2.0,14.0,f03_3341_0.3927_0.5890
3192,53,33,4.0,17.0,f03_3342_0.3927_0.3927
3193,59,31,4.0,16.0,f03_3343_0.3927_0.1963
3194,67,31,5.0,17.0,f03_3344_0.3927_-0.0000
3195,74,32,5.0,17.0,f03_3345_0.3927_-0.1963
3196,41,41,2.0,12.0,f03_3349_0.1963_0.7854
3197,46,40,3.0,14.0,f03_3350_0.1963_0.5890
3198,52,39,3.0,15.0,f03_3351_0.1963_0.3927
3199,59,39,4.0,17.0,f03_3352_0.1963_0.1963
3200,67,38,4.0,18.0,f03_3353_0.1963_-0.0000
3201,74,38,5.0,16.0,f03_3354_0.1963_-0.1963
3202,40,47,2.0,11.0,f03_3358_-0.0000_0.7854
3203,46,46,3.0,14.0,f03_3359_-0.0000_0.5890
3204,53,46,4.0,17.0,f03_3360_-0.0000_0.3927
3205,59,46,4.0,16.0,f03_3361_-0.0000_0.1963
3206,67,46,5.0,18.0,f03_3362_-0.0000_-0.0000
3207,40,52,1.0,11.0,f03_3367_-0.1963_0.7854
3208,46,52,3.0,14.0,f03_3368_-0.1963_0.5890
3209,52,53,3.0,15.0,f03_3369_-0.1963_0.3927
3210,59,53,5.0,16.0,f03_3370_-0.1963_0.1963
3211,67,53,4.0,17.0,f03_3371_-0.1963_-0.0000
3212,44,22,4.0,17.0,f03_3407_0.7854_-0.0000
3213,51,23,5.0,17.0,f03_3408_0.7854_-0.1963
3214,59,24,6.0,16.0,f03_3409_0.7854_-0.3927
3215,65,27,6.0,13.0,f03_3410_0.7854_-0.5890
3216,70,30,4.0,10.0,f03_3411_0.7854_-0.7854
3217,44,27,4.0,17.0,f03_3416_0.5890_-0.0000
3218,52,28,6.0,18.0,f03_3417_0.5890_-0.1963
3219,59,30,5.0,16.0,f03_3418_0.5890_-0.3927
3220,65,31,5.0,14.0,f03_3419_0.5890_-0.5890
3221,70,35,4.0,11.0,f03_3420_0.5890_-0.7854
3222,37,34,5.0,17.0,f03_3424_0.3927_0.1963
3223,44,34,4.0,17.0,f03_3425_0.3927_-0.0000
3224,51,34,4.0,16.0,f03_3426_0.3927_-0.1963
3225,59,35,6.0,15.0,f03_3427_0.3927_-0.3927
3226,65,37,5.0,14.0,f03_3428_0.3927_-0.5890
3227,71,39,5.0,11.0,f03_3429_0.3927_-0.7854
3228,37,41,5.0,17.0,f03_3433_0.1963_0.1963
3229,44,41,5.0,17.0,f03_3434_0.1963_-0.0000
3230,52,41,5.0,16.0,f03_3435_0.1963_-0.1963
3231,59,42,6.0,16.0,f03_3436_0.1963_-0.3927
3232,65,43,5.0,14.0,f03_3437_0.1963_-0.5890
3233,70,44,5.0,12.0,f03_3438_0.1963_-0.7854
3234,44,48,5.0,16.0,f03_3443_-0.0000_-0.0000
3235,52,48,7.0,17.0,f03_3444_-0.0000_-0.1963
3236,59,48,5.0,15.0,f03_3445_-0.0000_-0.3927
3237,65,49,5.0,13.0,f03_3446_-0.0000_-0.5890
3238,70,49,5.0,11.0,f03_3447_-0.0000_-0.7854
3239,70,54,5.0,11.0,f03_3456_-0.1963_-0.7854
3240,48,23,5.0,18.0,f03_3488_0.7854_-0.0000
3241,55,23,5.0,16.0,f03_3489_0.7854_-0.1963
3242,62,25,5.0,16.0,f03_3490_0.7854_-0.3927
3243,69,27,6.0,14.0,f03_3491_0.7854_-0.5890
3244,40,28,5.0,17.0,f03_3496_0.5890_0.1963
3245,48,28,5.0,18.0,f03_3497_0.5890_-0.0000
3246,55,28,5.0,17.0,f03_3498_0.5890_-0.1963
3247,62,30,5.0,15.0,f03_3499_0.5890_-0.3927
3248,68,32,4.0,13.0,f03_3500_0.5890_-0.5890
3249,41,34,5.0,18.0,f03_3505_0.3927_0.1963
3250,48,34,6.0,18.0,f03_3506_0.3927_-0.0000
3251,55,35,5.0,16.0,f03_3507_0.3927_-0.1963
3252,62,36,5.0,15.0,f03_3508_0.3927_-0.3927
3253,68,37,4.0,13.0,f03_3509_0.3927_-0.5890
3254,40,41,4.0,17.0,f03_3514_0.1963_0.1963
3255,48,41,6.0,17.0,f03_3515_0.1963_-0.0000
3256,55,42,6.0,18.0,f03_3516_0.1963_-0.1963
3257,62,43,5.0,16.0,f03_3517_0.1963_-0.3927
3258,68,44,5.0,14.0,f03_3518_0.1963_-0.5890
3259,48,49,5.0,17.0,f03_3524_-0.0000_-0.0000
3260,55,49,5.0,16.0,f03_3525_-0.0000_-0.1963
3261,62,49,5.0,15.0,f03_3526_-0.0000_-0.3927
3262,68,50,5.0,13.0,f03_3527_-0.0000_-0.5890
3263,44,24,5.0,17.0,f03_3568_0.7854_0.1963
3264,51,23,5.0,16.0,f03_3569_0.7854_-0.0000
3265,59,24,6.0,18.0,f03_3570_0.7854_-0.1963
3266,66,25,6.0,16.0,f03_3571_0.7854_-0.3927
3267,72,28,5.0,14.0,f03_3572_0.7854_-0.5890
3268,37,30,3.0,17.0,f03_3576_0.5890_0.3927
3269,44,29,4.0,17.0,f03_3577_0.5890_0.1963
3270,51,28,3.0,16.0,f03_3578_0.5890_-0.0000
3271,59,29,6.0,17.0,f03_3579_0.5890_-0.1963
3272,65,31,5.0,16.0,f03_3580_0.5890_-0.3927
3273,72,33,5.0,13.0,f03_3581_0.5890_-0.5890
3274,37,36,4.0,16.0,f03_3585_0.3927_0.3927
3275,44,35,4.0,18.0,f03_3586_0.3927_0.1963
3276,51,35,4.0,17.0,f03_3587_0.3927_-0.0000
3277,59,35,6.0,16.0,f03_3588_0.3927_-0.1963
3278,66,36,6.0,16.0,f03_3589_0.3927_-0.3927
3279,72,38,4.0,13.0,f03_3590_0.3927_-0.5890
3280,37,42,3.0,16.0,f03_3594_0.1963_0.3927
3281,44,42,5.0,17.0,f03_3595_0.1963_0.1963
3282,51,42,6.0,16.0,f03_3596_0.1963_-0.0000
3283,59,42,5.0,16.0,f03_3597_0.1963_-0.1963
3284,66,43,6.0,16.0,f03_3598_0.1963_-0.3927
3285,72,44,5.0,13.0,f03_3599_0.1963_-0.5890
3286,51,49,5.0,17.0,f03_3605_-0.0000_-0.0000
3287,59,49,6.0,17.0,f03_3606_-0.0000_-0.1963
3288,65,50,5.0,16.0,f03_3607_-0.0000_-0.3927
3289,72,50,5.0,14.0,f03_3608_-0.0000_-0.5890
3290,44,27,3.0,15.0,f03_363_-0.0000_0.3927
3291,41,26,4.0,16.0,f03_3648_0.7854_0.3927
3292,48,23,5.0,16.0,f03_3649_0.7854_0.1963
3293,51,27,2.0,16.0,f03_364_-0.0000_0.1963
3294,55,24,5.0,18.0,f03_3650_0.7854_-0.0000
3295,63,24,5.0,17.0,f03_3651_0.7854_-0.1963
3296,70,26,6.0,16.0,f03_3652_0.7854_-0.3927
3297,41,31,3.0,16.0,f03_3657_0.5890_0.3927
3298,47,29,4.0,16.0,f03_3658_0.5890_0.1963
3299,55,29,4.0,16.0,f03_3659_0.5890_-0.0000
3300,59,27,5.0,17.0,f03_365_-0.0000_-0.0000
3301,63,29,6.0,17.0,f03_3660_0.5890_-0.1963
3302,70,31,6.0,16.0,f03_3661_0.5890_-0.3927
3303,41,36,4.0,17.0,f03_3666_0.3927_0.3927
3304,48,36,5.0,17.0,f03_3667_0.3927_0.1963
3305,55,35,5.0,17.0,f03_3668_0.3927_-0.0000
3306,62,36,5.0,18.0,f03_3669_0.3927_-0.1963
3307,66,27,5.0,16.0,f03_366_-0.0000_-0.1963
3308,70,37,6.0,16.0,f03_3670_0.3927_-0.3927
3309,41,43,5.0,17.0,f03_3675_0.1963_0.3927
3310,48,42,5.0,17.0,f03_3676_0.1963_0.1963
3311,55,42,5.0,17.0,f03_3677_0.1963_-0.0000
3312,62,43,5.0,16.0,f03_3678_0.1963_-0.1963
3313,70,43,6.0,16.0,f03_3679_0.1963_-0.3927
3314,41,50,4.0,16.0,f03_3684_-0.0000_0.3927
3315,55,50,4.0,17.0,f03_3686_-0.0000_-0.0000
3316,62,50,5.0,17.0,f03_3687_-0.0000_-0.1963
3317,70,50,6.0,16.0,f03_3688_-0.0000_-0.3927
3318,38,33,3.0,14.0,f03_371_-0.1963_0.5890
3319,38,28,2.0,14.0,f03_3728_0.7854_0.5890
3320,45,26,4.0,16.0,f03_3729_0.7854_0.3927
3321,44,34,3.0,15.0,f03_372_-0.1963_0.3927
3322,52,24,5.0,17.0,f03_3730_0.7854_0.1963
3323,59,23,6.0,17.0,f03_3731_0.7854_-0.0000
3324,66,24,6.0,16.0,f03_3732_0.7854_-0.1963
3325,74,26,5.0,16.0,f03_3733_0.7854_-0.3927
3326,38,33,4.0,14.0,f03_3737_0.5890_0.5890
3327,45,31,4.0,16.0,f03_3738_0.5890_0.3927
3328,52,30,5.0,18.0,f03_3739_0.5890_0.1963
3329,52,34,5.0,18.0,f03_373_-0.1963_0.1963
3330,59,29,5.0,17.0,f03_3740_0.5890_-0.0000
3331,67,29,6.0,17.0,f03_3741_0.5890_-0.1963
3332,73,31,5.0,16.0,f03_3742_0.5890_-0.3927
3333,38,38,3.0,14.0,f03_3746_0.3927_0.5890
3334,45,37,5.0,17.0,f03_3747_0.3927_0.3927
3335,52,36,3.0,17.0,f03_3748_0.3927_0.1963
3336,59,35,5.0,17.0,f03_3749_0.3927_-0.0000
3337,59,35,5.0,17.0,f03_374_-0.1963_-0.0000
3338,66,36,4.0,17.0,f03_3750_0.3927_-0.1963
3339,74,37,6.0,16.0,f03_3751_0.3927_-0.3927
3340,38,44,3.0,14.0,f03_3755_0.1963_0.5890
3341,45,43,4.0,17.0,f03_3756_0.1963_0.3927
3342,51,43,3.0,16.0,f03_3757_0.1963_0.1963
3343,59,42,6.0,17.0,f03_3758_0.1963_-0.0000
3344,66,43,4.0,16.0,f03_3759_0.1963_-0.1963
3345,67,34,6.0,17.0,f03_375_-0.1963_-0.1963
3346,74,43,4.0,16.0,f03_3760_0.1963_-0.3927
3347,45,50,4.0,17.0,f03_3765_-0.0000_0.3927
3348,52,50,5.0,18.0,f03_3766_-0.0000_0.1963
3349,59,50,4.0,17.0,f03_3767_-0.0000_-0.0000
3350,66,50,4.0,17.0,f03_3768_-0.0000_-0.1963
3351,73,50,5.0,16.0,f03_3769_-0.0000_-0.3927
3352,42,28,3.0,14.0,f03_3809_0.7854_0.5890
3353,38,39,3.0,14.0,f03_380_-0.3927_0.5890
3354,49,26,4.0,16.0,f03_3810_0.7854_0.3927
3355,55,24,4.0,16.0,f03_3811_0.7854_0.1963
3356,63,24,5.0,18.0,f03_3812_0.7854_-0.0000
3357,70,24,5.0,17.0,f03_3813_0.7854_-0.1963
3358,42,33,3.0,14.0,f03_3818_0.5890_0.5890
3359,48,31,3.0,15.0,f03_3819_0.5890_0.3927
3360,44,40,4.0,15.0,f03_381_-0.3927_0.3927
3361,56,29,5.0,17.0,f03_3820_0.5890_0.1963
3362,63,29,6.0,17.0,f03_3821_0.5890_-0.0000
3363,70,29,5.0,17.0,f03_3822_0.5890_-0.1963
3364,42,38,3.0,14.0,f03_3827_0.3927_0.5890
3365,48,37,2.0,15.0,f03_3828_0.3927_0.3927
3366,55,36,4.0,16.0,f03_3829_0.3927_0.1963
3367,51,41,4.0,16.0,f03_382_-0.3927_0.1963
3368,63,35,5.0,17.0,f03_3830_0.3927_-0.0000
3369,70,35,5.0,17.0,f03_3831_0.3927_-0.1963
3370,42,44,3.0,14.0,f03_3836_0.1963_0.5890
3371,48,43,4.0,15.0,f03_3837_0.1963_0.3927
3372,55,43,4.0,16.0,f03_3838_0.1963_0.1963
3373,63,42,5.0,17.0,f03_3839_0.1963_-0.0000
3374,59,42,5.0,17.0,f03_383_-0.3927_-0.0000
3375,70,42,6.0,16.0,f03_3840_0.1963_-0.1963
3376,42,50,2.0,14.0,f03_3845_-0.0000_0.5890
3377,48,50,4.0,15.0,f03_3846_-0.0000_0.3927
3378,56,50,5.0,17.0,f03_3847_-0.0000_0.1963
3379,63,50,4.0,17.0,f03_3848_-0.0000_-0.0000
3380,70,50,6.0,17.0,f03_3849_-0.0000_-0.1963
3381,66,41,5.0,16.0,f03_384_-0.3927_-0.1963
3382,74,41,6.0,16.0,f03_385_-0.3927_-0.3927
3383,41,32,2.0,12.0,f03_3889_0.7854_0.7854
3384,46,28,2.0,14.0,f03_3890_0.7854_0.5890
3385,53,25,5.0,16.0,f03_3891_0.7854_0.3927
3386,60,24,4.0,18.0,f03_3892_0.7854_0.1963
3387,67,23,6.0,19.0,f03_3893_0.7854_-0.0000
3388,41,36,2.0,12.0,f03_3898_0.5890_0.7854
3389,46,33,2.0,14.0,f03_3899_0.5890_0.5890
3390,38,44,3.0,15.0,f03_389_-0.5890_0.5890
3391,52,30,2.0,15.0,f03_3900_0.5890_0.3927
3392,60,29,5.0,18.0,f03_3901_0.5890_0.1963
3393,67,28,6.0,18.0,f03_3902_0.5890_-0.0000
3394,40,40,2.0,11.0,f03_3907_0.3927_0.7854
3395,46,38,3.0,14.0,f03_3908_0.3927_0.5890
3396,52,36,3.0,16.0,f03_3909_0.3927_0.3927
3397,45,46,4.0,16.0,f03_390_-0.5890_0.3927
3398,59,35,3.0,17.0,f03_3910_0.3927_0.1963
3399,67,35,6.0,17.0,f03_3911_0.3927_-0.0000
3400,74,35,5.0,17.0,f03_3912_0.3927_-0.1963
3401,40,45,1.0,11.0,f03_3916_0.1963_0.7854
3402,46,44,2.0,14.0,f03_3917_0.1963_0.5890
3403,52,43,2.0,15.0,f03_3918_0.1963_0.3927
3404,59,42,4.0,16.0,f03_3919_0.1963_0.1963
3405,67,42,5.0,18.0,f03_3920_0.1963_-0.0000
3406,74,42,4.0,16.0,f03_3921_0.1963_-0.1963
3407,41,50,2.0,12.0,f03_3925_-0.0000_0.7854
3408,46,50,2.0,14.0,f03_3926_-0.0000_0.5890
3409,53,50,3.0,17.0,f03_3927_-0.0000_0.3927
3410,59,49,4.0,17.0,f03_3928_-0.0000_0.1963
3411,67,49,5.0,17.0,f03_3929_-0.0000_-0.0000
3412,66,47,5.0,17.0,f03_393_-0.5890_-0.1963
3413,66,53,5.0,16.0,f03_402_-0.7854_-0.1963
3414,73,51,6.0,16.0,f03_403_-0.7854_-0.3927
3415,52,29,5.0,17.0,f03_42_-0.0000_-0.1963
3416,59,28,6.0,16.0,f03_43_-0.0000_-0.3927
3417,42,27,3.0,14.0,f03_443_-0.0000_0.5890
3418,49,27,3.0,16.0,f03_444_-0.0000_0.3927
3419,56,27,5.0,17.0,f03_445_-0.0000_0.1963
3420,63,27,6.0,17.0,f03_446_-0.0000_-0.0000
3421,65,28,5.0,13.0,f03_44_-0.0000_-0.5890
3422,42,33,3.0,14.0,f03_452_-0.1963_0.5890
3423,48,34,3.0,15.0,f03_453_-0.1963_0.3927
3424,55,35,4.0,16.0,f03_454_-0.1963_0.1963
3425,63,35,4.0,18.0,f03_455_-0.1963_-0.0000
3426,70,34,5.0,17.0,f03_456_-0.1963_-0.1963
3427,70,28,5.0,11.0,f03_45_-0.0000_-0.7854
3428,42,39,2.0,15.0,f03_461_-0.3927_0.5890
3429,49,40,4.0,17.0,f03_462_-0.3927_0.3927
3430,55,41,4.0,16.0,f03_463_-0.3927_0.1963
3431,63,42,5.0,17.0,f03_464_-0.3927_-0.0000
3432,70,42,5.0,16.0,f03_465_-0.3927_-0.1963
3433,42,44,2.0,14.0,f03_470_-0.5890_0.5890
3434,49,46,4.0,17.0,f03_471_-0.5890_0.3927
3435,55,48,4.0,16.0,f03_472_-0.5890_0.1963
3436,63,48,4.0,17.0,f03_473_-0.5890_-0.0000
3437,70,48,5.0,16.0,f03_474_-0.5890_-0.1963
3438,70,53,5.0,16.0,f03_483_-0.7854_-0.1963
3439,45,36,5.0,17.0,f03_50_-0.1963_-0.0000
3440,52,36,5.0,17.0,f03_51_-0.1963_-0.1963
3441,41,27,2.0,12.0,f03_523_-0.0000_0.7854
3442,46,27,3.0,14.0,f03_524_-0.0000_0.5890
3443,52,27,4.0,15.0,f03_525_-0.0000_0.3927
3444,59,28,3.0,16.0,f03_526_-0.0000_0.1963
3445,67,28,5.0,17.0,f03_527_-0.0000_-0.0000
3446,59,35,5.0,15.0,f03_52_-0.1963_-0.3927
3447,40,32,1.0,11.0,f03_532_-0.1963_0.7854
3448,46,33,3.0,14.0,f03_533_-0.1963_0.5890
